,smiles,dipole
631,CNc1cc(O)c[nH]1,2.0495
632,CNc1cc(O)co1,2.8398
633,CNc1nc(C)co1,1.6221
634,CNc1nc(N)co1,1.937
635,CNc1nc(O)c[nH]1,3.6378
636,CNc1nc(O)co1,2.5641
637,COc1cc(C)c[nH]1,1.0938
638,COc1cc(C)co1,0.7803
639,COc1cc(N)c[nH]1,1.2867
640,COc1cc(N)co1,1.1859
641,COc1cc(O)c[nH]1,2.1848
642,COc1nc(C)c[nH]1,1.8886
643,COc1nc(C)co1,2.5329
644,COc1nc(N)c[nH]1,1.7287
645,COc1nc(N)co1,2.2661
646,COc1nc(O)c[nH]1,2.0757
647,COc1nc(O)co1,2.0848
648,Nc1c[nH]c(CO)c1,1.8898
649,Nc1c[nH]c(CO)n1,2.3448
650,Nc1coc(CO)c1,2.5467
651,Nc1coc(CO)n1,2.9629
652,NCc1nc(N)co1,2.4654
653,NCc1nc(O)co1,1.8164
654,OCc1cc(O)c[nH]1,0.9857
655,OCc1nc(O)c[nH]1,3.2586
656,OCc1nc(O)co1,1.049
657,CCc1ccn(C)c1,1.9326
658,CCc1cn(C)cn1,3.6016
659,Cn1ccc(CO)c1,2.9779
660,Cn1cnc(CO)c1,2.2895
661,CNc1ccn(C)c1,1.5817
662,CNc1cn(C)cn1,2.9219
663,COc1ccn(C)c1,1.5727
664,COc1cn(C)cn1,2.8399
665,Cc1ccc(CO)[nH]1,2.0304
666,Cc1ccc(CO)o1,1.9194
667,Cc1cnc(CN)o1,2.5465
668,Cc1cnc(CO)[nH]1,3.2218
669,Cc1cnc(CO)o1,3.3044
670,Cc1ncc(CO)[nH]1,2.0378
671,Cc1ncc(CO)o1,1.8862
672,CCc1ccc(C)[nH]1,1.8294
673,CCc1ccc(C)o1,0.1285
674,CCc1ccc(N)[nH]1,1.3875
675,CCc1ccc(N)o1,1.3866
676,CCc1ccc(O)[nH]1,0.807
677,CCc1cnc(C)o1,1.7932
678,CCc1cnc(N)o1,1.97
679,CCc1cnc(O)[nH]1,2.2955
680,CCc1cnc(O)o1,0.767
681,CCc1ncc(C)o1,1.7938
682,CCc1ncc(N)o1,2.5795
683,CCc1ncc(O)[nH]1,2.5983
684,CNc1ccc(C)[nH]1,1.2903
685,CNc1ccc(C)o1,1.1899
686,CNc1ccc(N)o1,1.9716
687,CNc1ccc(O)[nH]1,0.2139
688,CNc1cnc(C)o1,2.6091
689,CNc1cnc(N)o1,2.6589
690,CNc1cnc(O)[nH]1,2.0174
691,CNc1cnc(O)o1,1.0884
692,CNc1ncc(C)o1,1.886
693,CNc1ncc(N)o1,2.9078
694,CNc1ncc(O)[nH]1,2.3087
695,COc1ccc(C)o1,1.2523
696,COc1ccc(N)[nH]1,0.409
697,COc1ccc(N)o1,2.157
698,COc1ccc(O)[nH]1,0.2621
699,COc1cnc(C)[nH]1,2.8899
700,COc1cnc(C)o1,2.6229
701,COc1cnc(N)o1,2.1879
702,COc1cnc(O)[nH]1,2.4017
703,COc1cnc(O)o1,1.4901
704,COc1ncc(C)[nH]1,2.2702
705,COc1ncc(C)o1,0.3393
706,COc1ncc(N)[nH]1,1.8658
707,COc1ncc(N)o1,1.1264
708,COc1ncc(O)[nH]1,1.391
709,Nc1ccc(CO)[nH]1,2.0229
710,Nc1ccc(CO)o1,2.579
711,Nc1cnc(CO)[nH]1,2.8094
712,Nc1cnc(CO)o1,2.7626
713,Nc1ncc(CO)o1,2.4334
714,C=C1C=CC(=O)O1.N,2.6869
715,C=C1C=NC(=O)O1.N,4.1285
716,OCc1ccc(O)[nH]1,1.7273
717,OCc1cnc(O)[nH]1,3.4502
718,OCc1ncc(O)[nH]1,2.3368
719,CCc1c[nH]c(=N)o1,3.4645
720,CCc1c[nH]c(=O)[nH]1,4.0242
721,CCc1c[nH]c(=O)o1,4.6702
722,CCc1coc(=N)[nH]1,3.7852
723,CCc1coc(=N)o1,3.8555
724,CCc1coc(=O)[nH]1,5.2215
725,CCc1coc(=O)o1,5.0847
726,CNc1c[nH]c(=N)o1,4.158
727,CNc1c[nH]c(=O)o1,5.2349
728,CNc1coc(=N)o1,4.5427
729,CNc1coc(=O)[nH]1,5.7927
730,CNc1coc(=O)o1,5.6921
731,COc1c[nH]c(=N)o1,3.0509
732,COc1c[nH]c(=O)[nH]1,3.715
733,COc1c[nH]c(=O)o1,3.893
734,COc1coc(=N)[nH]1,3.3441
735,COc1coc(=N)o1,3.1988
736,COc1coc(=O)[nH]1,4.9722
737,COc1coc(=O)o1,4.4409
738,N=c1[nH]cc(CO)o1,2.3042
739,O=c1[nH]cc(CO)[nH]1,4.3879
740,O=c1[nH]cc(CO)o1,3.8584
741,N=c1[nH]c(CO)co1,2.5981
742,N=c1occ(CO)o1,2.7217
743,O=c1[nH]c(CO)co1,6.0242
744,O=c1occ(CO)o1,3.9245
745,Cc1cc(CO)c[nH]1,3.0255
746,Cc1cc(CO)co1,1.8113
747,Cc1nc(CO)c[nH]1,1.9101
748,Cc1nc(CO)co1,0.4831
749,CCc1c[nH]c(C)c1,1.8527
750,CCc1c[nH]c(C)n1,3.2485
751,CCc1c[nH]c(N)c1,1.5995
752,CCc1c[nH]c(O)c1,0.9465
753,CCc1c[nH]c(O)n1,1.8119
754,CCc1coc(C)c1,0.6264
755,CCc1coc(C)n1,0.9482
756,CCc1coc(N)c1,1.5259
757,CCc1coc(N)n1,1.4871
758,CCc1coc(O)n1,2.4648
759,CNc1c[nH]c(C)c1,1.3999
760,CNc1c[nH]c(C)n1,2.6
761,CNc1c[nH]c(N)c1,0.834
762,CNc1c[nH]c(O)c1,0.8689
763,CNc1c[nH]c(O)n1,1.4134
764,CNc1coc(C)c1,1.4593
765,CNc1coc(C)n1,1.058
766,CNc1coc(N)c1,1.156
767,CNc1coc(N)n1,0.4242
768,CNc1coc(O)n1,2.1537
769,COc1c[nH]c(C)c1,2.3925
770,COc1c[nH]c(C)n1,2.668
771,COc1c[nH]c(N)c1,1.8206
772,COc1c[nH]c(N)n1,2.8024
773,COc1c[nH]c(O)c1,1.1249
774,COc1c[nH]c(O)n1,1.4538
775,COc1coc(C)c1,0.4782
776,COc1coc(C)n1,0.8175
777,COc1coc(N)c1,1.2038
778,COc1coc(N)n1,2.004
779,Nc1cc(CO)c[nH]1,2.9092
780,Nc1cc(CO)co1,3.0367
781,Nc1nc(CO)co1,1.1072
782,NCC1=COC(=O)C1,4.8029
783,NCc1coc(=O)[nH]1,6.092
784,OCc1c[nH]c(O)c1,2.5223
785,OCc1c[nH]c(O)n1,0.5994
786,CCn1ccc(C)c1,1.8906
787,CCn1ccc(N)c1,1.7676
788,CCn1ccc(O)c1,1.7889
789,CCn1cnc(C)c1,3.6815
790,CCn1cnc(N)c1,3.2315
791,CCn1cnc(O)c1,3.1944
792,N=c1[nH]cc[nH]c1=O,6.2082
793,N=c1[nH]ccoc1=N,3.7939
794,N=c1[nH]ccoc1=O,4.5182
795,N=c1occ[nH]c1=O,5.3296
796,N=c1occoc1=N,4.2052
797,N=c1occoc1=O,4.9029
798,O=c1[nH]cc[nH]c1=O,6.4444
799,O=c1[nH]ccoc1=O,6.1168
800,O=c1occoc1=O,4.982
801,Cc1ccccc1C,0.5519
802,Cc1ccccc1N,1.6624
803,Cc1ccccc1O,1.5832
804,Cc1cccnc1C,2.0205
805,Cc1cccnc1N,2.061
806,Cc1cccnc1O,0.9766
807,Cc1ccncc1C,2.757
808,Cc1ccncc1N,3.3497
809,Cc1ccncc1O,3.8062
810,Cc1cnccc1O,2.9639
811,Cc1cncnc1C,2.864
812,Cc1cncnc1N,3.8083
813,Cc1cncnc1O,1.8012
814,Cc1ncccc1N,2.9658
815,Cc1ncccc1O,1.2072
816,Cc1nccnc1C,0.8383
817,Cc1nccnc1N,2.0492
818,Cc1nccnc1O,0.9935
819,Cc1ncncc1N,3.8234
820,Cc1ncncc1O,3.1422
821,Nc1ccccc1N,1.33
822,Nc1ccccc1O,1.3825
823,Nc1cccnc1O,1.825
824,Nc1cnccc1O,3.2207
825,Nc1cncnc1N,3.7846
826,Nc1cncnc1O,2.8143
827,Nc1ncccc1O,2.659
828,Nc1nccnc1N,1.9694
829,Nc1nccnc1O,1.4474
830,Nc1ncncc1O,3.4242
831,Oc1ccccc1O,2.339
832,Oc1cccnc1O,0.333
833,Oc1ccncc1O,2.4716
834,Oc1cncnc1O,2.5582
835,Oc1nccnc1O,0.8211
836,Cc1ccc[nH]c1=O,3.5541
837,Cc1cccoc1=N,2.7819
838,Cc1cccoc1=O,4.0594
839,Cc1cnc[nH]c1=O,1.6797
840,Cc1cncoc1=N,0.7341
841,Cc1cncoc1=O,2.139
842,Cc1ncc[nH]c1=O,3.2488
843,Cc1nccoc1=N,1.9896
844,Cc1nccoc1=O,2.4644
845,Nc1ccc[nH]c1=O,2.7325
846,N=c1occcc1N,2.1276
847,Nc1cccoc1=O,3.7982
848,Nc1cnc[nH]c1=O,0.9873
849,N=c1ocncc1N,0.9676
850,Nc1cncoc1=O,2.4461
851,Nc1ncc[nH]c1=O,1.5523
852,N=c1occnc1N,0.2631
853,Nc1nccoc1=O,1.8458
854,N=c1occcc1O,2.3233
855,O=c1occcc1O,3.1518
856,N=c1[nH]cncc1O,2.2132
857,N=c1ocncc1O,1.6849
858,O=c1ocncc1O,3.3253
859,N=c1[nH]ccnc1O,2.1775
860,N=c1occnc1O,2.5034
861,O=c1occnc1O,3.5762
862,Cc1c[nH]ccc1=O,6.1442
863,Cc1c[nH]cnc1=N,5.6235
864,Cc1c[nH]cnc1=O,7.041
865,Cc1coccc1=O,3.3831
866,Cc1cocnc1=N,2.8634
867,Cc1cocnc1=O,4.5175
868,Nc1c[nH]ccc1=O,5.7604
869,N=c1nc[nH]cc1N,5.177
870,Nc1c[nH]cnc1=O,6.7756
871,Nc1coccc1=O,3.0784
872,N=c1ncocc1N,2.6547
873,Nc1cocnc1=O,4.4578
874,O=c1cc[nH]cc1O,7.3026
875,N=c1nc[nH]cc1O,4.784
876,O=c1nc[nH]cc1O,6.2335
877,O=c1ccocc1O,4.5514
878,Cn1ccccc1=O,3.7931
879,Cn1cccnc1=O,5.6132
880,Cn1ccncc1=O,4.0599
881,Cn1cnccc1=O,2.2184
882,Cn1cncnc1=N,2.68
883,Cn1cncnc1=O,4.3772
884,N=c1cccncn1,2.6138
885,N=c1ccnccn1,2.3072
886,N=c1ccncnc1,1.1613
887,N=c1cncccn1,2.8058
888,N=c1cnccnc1,1.237
889,N=c1cncncn1,1.0626
890,N=c1nccccn1,5.0055
891,N=c1nccncn1,3.4141
892,O=c1cccccc1,4.2873
893,O=c1cccccn1,4.8766
894,O=c1ccccnc1,3.8241
895,O=c1cccncn1,4.2649
896,O=c1ccnccn1,3.2899
897,O=c1ccncnc1,1.6683
898,O=c1cncccn1,3.6673
899,O=c1cnccnc1,2.0977
900,O=c1cncncn1,2.6158
901,O=c1nccccn1,5.6824
902,O=c1nccncn1,4.5143
903,Cc1[nH]cc(N)c1C,1.733
904,Cc1occ(N)c1C,1.5514
905,Cc1[nH]cc(O)c1C,1.9823
906,Cc1[nH]cc(N)c1N,1.9686
907,Cc1occ(N)c1N,1.2843
908,Cc1[nH]cc(O)c1N,3.3265
909,Cc1c(N)c[nH]c1N,1.0247
910,Cc1c(O)c[nH]c1N,2.0956
911,Cc1c(N)coc1N,1.6174
912,Cc1c(O)coc1N,1.6526
913,Cc1[nH]cc(N)c1O,2.8618
914,Cc1[nH]cc(O)c1O,2.6253
915,Cc1c(N)c[nH]c1O,1.1408
916,Cc1c(O)c[nH]c1O,2.0232
917,Cc1c[nH]c(C)c1C,1.6198
918,Cc1c[nH]c(C)c1N,1.2159
919,Cc1c[nH]c(C)c1O,1.4874
920,Cc1c[nH]c(N)c1C,0.928
921,Cc1c[nH]c(N)c1O,0.6467
922,Cc1c[nH]c(O)c1C,0.6786
923,Cc1c[nH]c(O)c1N,0.599
924,Cc1c[nH]c(O)c1O,1.1495
925,Cc1coc(C)c1C,0.8637
926,Cc1coc(C)c1N,1.6215
927,Cc1coc(C)c1O,1.8049
928,Cc1coc(N)c1C,1.5625
929,Cc1coc(N)c1N,0.9712
930,Cc1coc(N)c1O,0.8497
931,Cc1coc(O)c1N,0.5202
932,Nc1[nH]cc(O)c1O,2.0623
933,Nc1c(O)c[nH]c1O,3.1561
934,Nc1c[nH]c(N)c1O,1.9365
935,Nc1c[nH]c(O)c1N,1.5544
936,Nc1c[nH]c(O)c1O,0.5588
937,Nc1coc(N)c1N,0.2012
938,Nc1coc(N)c1O,1.4023
939,Nc1coc(O)c1N,0.8452
940,Oc1c[nH]c(O)c1O,1.8107
941,Cc1coc(=N)n1C,3.5481
942,Cn1c(O)coc1=N,3.9523
943,Cc1c[nH]c(=O)n1C,3.7868
944,Cn1c(N)c[nH]c1=O,4.5593
945,Cn1c(O)c[nH]c1=O,4.4805
946,Cc1coc(=O)n1C,5.045
947,Cn1c(N)coc1=O,5.6733
948,Cc1ccc(C)n1C,2.0121
949,Cc1ccc(N)n1C,1.4756
950,Cc1ccc(O)n1C,1.0461
951,Cc1cnc(O)n1C,2.5525
952,Cn1c(N)ccc1N,1.4249
953,Cn1c(N)ccc1O,0.3023
954,Cn1c(N)cnc1O,2.1184
955,Cn1c(O)ccc1O,0.3603
956,Cc1ncc(O)n1C,2.9614
957,Cn1c(O)cnc1O,1.8185
958,Cc1ccn(C)c1C,1.8963
959,Cc1ccn(C)c1N,1.364
960,Cc1ccn(C)c1O,0.9997
961,Cc1c(N)ccn1C,1.5282
962,Cn1ccc(N)c1O,0.3327
963,Cc1c(O)ccn1C,1.5699
964,Cn1ccc(O)c1N,0.4295
965,Cn1ccc(O)c1O,1.251
966,Cc1ncn(C)c1C,3.7207
967,Cc1ncn(C)c1O,2.879
968,Cc1c(N)ncn1C,3.1999
969,Cn1cnc(N)c1O,1.7885
970,Cc1c(O)ncn1C,3.0628
971,Cn1cnc(O)c1N,2.1294
972,Cn1cnc(O)c1O,1.9829
973,Cn1ccn(C)c1=O,3.2929
974,C#CCc1ccc[nH]1,1.3725
975,C#CCc1ccco1,0.8466
976,C#CCc1cnc[nH]1,3.3267
977,C#CCc1cnco1,1.5673
978,C#CCc1ncc[nH]1,3.0567
979,C#CCc1ncco1,1.2806
980,N#CCc1ccc[nH]1,2.466
981,N#CCc1ccco1,4.157
982,N#CCc1cnc[nH]1,2.0842
983,N#CCc1cnco1,3.1356
984,N#CCc1ncc[nH]1,1.2681
985,N#CCc1ncco1,3.585
986,C#CCc1cc[nH]c1,1.8735
987,C#CCc1c[nH]cn1,3.281
988,C#CCc1ccoc1,0.4713
989,C#CCc1cocn1,0.961
990,N#CCc1cc[nH]c1,5.4909
991,N#CCc1c[nH]cn1,4.3145
992,N#CCc1ccoc1,3.5286
993,N#CCc1cocn1,2.7651
994,C#CCn1cccc1,1.6363
995,C#CCn1ccnc1,3.6146
996,N#CCn1cccc1,3.2316
997,N#CCn1ccnc1,3.3754
998,N=CNc1ccco1,2.337
999,N=CNc1cnco1,3.6676
1000,N=CNc1ncco1,3.5362
1001,N=COc1ccc[nH]1,2.3335
1002,N=COc1ccco1,2.997
1003,N=COc1cnc[nH]1,2.197
1004,N=COc1cnco1,2.665
1005,N=COc1ncc[nH]1,2.2057
1006,N=COc1ncco1,2.4095
1007,O=CCc1ccc[nH]1,0.9021
1008,O=CCc1ccco1,2.5002
1009,O=CCc1cnc[nH]1,3.4522
1010,O=CCc1cnco1,1.8919
1011,O=CCc1ncc[nH]1,1.7797
1012,O=CCc1ncco1,2.2108
1013,O=CNc1ccc[nH]1,5.0817
1014,O=CNc1ccco1,2.8904
1015,O=CNc1cnc[nH]1,6.6073
1016,O=CNc1cnco1,3.6551
1017,O=CNc1ncc[nH]1,0.8095
1018,O=CNc1ncco1,4.4455
1019,O=COc1ccc[nH]1,3.2759
1020,O=COc1ccco1,3.6474
1021,O=COc1cnc[nH]1,2.8525
1022,O=COc1cnco1,1.7897
1023,O=COc1ncc[nH]1,4.1565
1024,O=COc1ncco1,3.5116
1025,N=CNc1c[nH]cn1,0.8967
1026,N=CNc1ccoc1,3.3107
1027,N=CNc1cocn1,1.7626
1028,N=COc1cc[nH]c1,4.9613
1029,N=COc1c[nH]cn1,4.9598
1030,N=COc1ccoc1,2.5689
1031,N=COc1cocn1,2.681
1032,O=CCc1cc[nH]c1,3.7926
1033,O=CCc1c[nH]cn1,4.9465
1034,O=CCc1ccoc1,2.4894
1035,O=CCc1cocn1,2.6706
1036,O=CNc1cc[nH]c1,3.0214
1037,O=CNc1c[nH]cn1,2.5392
1038,O=CNc1ccoc1,3.9072
1039,O=CNc1cocn1,2.1054
1040,O=COc1cc[nH]c1,5.5795
1041,O=COc1c[nH]cn1,6.491
1042,O=COc1ccoc1,3.2382
1043,O=COc1cocn1,3.7903
1044,O=CCn1cccc1,1.2003
1045,O=CCn1ccnc1,1.483
1046,CC#Cc1ccc[nH]1,1.8027
1047,CC#Cc1ccco1,0.6215
1048,CC#Cc1cnc[nH]1,3.7862
1049,CC#Cc1cnco1,2.4298
1050,CC#Cc1ncc[nH]1,3.6418
1051,CC#Cc1ncco1,1.5331
1052,CC#Cc1cc[nH]c1,2.0201
1053,CC#Cc1c[nH]cn1,3.4247
1054,CC#Cc1ccoc1,0.8142
1055,CC#Cc1cocn1,1.4911
1056,NC=Nc1ccco1,2.5893
1057,NC=Nc1cnco1,4.8992
1058,NC=Nc1ncco1,2.9297
1059,CCN=c1[nH]cco1,3.0644
1060,CCN=c1occo1,3.0891
1061,CCCc1ccc[nH]1,1.8671
1062,CCCc1ccco1,0.452
1063,CCCc1cnc[nH]1,3.8224
1064,CCCc1cnco1,2.1643
1065,CCCc1ncc[nH]1,3.3909
1066,CCCc1ncco1,1.4153
1067,CCNc1ccc[nH]1,1.4988
1068,CCNc1ccco1,1.5185
1069,CCNc1cnco1,3.1605
1070,CCNc1ncco1,1.8374
1071,CCOc1ccc[nH]1,1.4371
1072,CCOc1ccco1,1.1222
1073,CCOc1cnc[nH]1,3.4119
1074,CCOc1cnco1,2.923
1075,CCOc1ncc[nH]1,2.2496
1076,CCOc1ncco1,0.4631
1077,CNCc1ncco1,2.0173
1078,COCc1ccc[nH]1,1.9351
1079,COCc1ccco1,1.1076
1080,COCc1cnc[nH]1,4.6697
1081,COCc1cnco1,2.9272
1082,COCc1ncc[nH]1,3.2083
1083,COCc1ncco1,1.334
1084,OCCc1ccc[nH]1,2.1097
1085,OCCc1ccco1,1.2833
1086,OCCc1cnc[nH]1,3.7292
1087,OCCc1cnco1,2.1594
1088,OCCc1ncc[nH]1,2.3247
1089,OCCc1ncco1,0.5629
1090,CCCc1cc[nH]c1,1.7983
1091,CCCc1c[nH]cn1,3.3263
1092,CCCc1ccoc1,0.8359
1093,CCCc1cocn1,1.1964
1094,CCNc1cc[nH]c1,1.3819
1095,CCNc1c[nH]cn1,2.7502
1096,CCNc1ccoc1,1.7774
1097,CCNc1cocn1,1.7048
1098,CCOc1cc[nH]c1,2.3019
1099,CCOc1c[nH]cn1,2.452
1100,CCOc1ccoc1,1.1044
1101,CCOc1cocn1,0.2756
1102,COCc1cc[nH]c1,0.8289
1103,COCc1c[nH]cn1,2.3765
1104,COCc1ccoc1,1.7531
1105,COCc1cocn1,1.0283
1106,OCCc1cc[nH]c1,2.5457
1107,OCCc1c[nH]cn1,3.7095
1108,OCCc1ccoc1,1.4303
1109,OCCc1cocn1,1.2868
1110,CCCn1cccc1,2.1575
1111,CCCn1ccnc1,4.1204
1112,OCCn1cccc1,1.9919
1113,OCCn1ccnc1,3.7699
1114,CC(=O)c1ccc[nH]1,1.9588
1115,CC(=O)c1ccco1,3.1333
1116,CC(=O)c1cnc[nH]1,0.2815
1117,CC(=O)c1cnco1,2.8695
1118,CC(=O)c1ncc[nH]1,2.1726
1119,CC(=O)c1ncco1,2.6247
1120,N=C(N)c1ccco1,3.0068
1121,N=C(N)c1cnco1,3.9111
1122,N=C(N)c1ncco1,1.8432
1123,NC(=O)c1ccc[nH]1,4.4118
1124,NC(=O)c1ccco1,3.4754
1125,NC(=O)c1cnc[nH]1,5.3351
1126,NC(=O)c1cnco1,3.9271
1127,NC(=O)c1ncc[nH]1,1.2751
1128,NC(=O)c1ncco1,2.9105
1129,CC(=O)c1cc[nH]c1,5.1452
1130,CC(=O)c1c[nH]cn1,4.6217
1131,CC(=O)c1ccoc1,2.4981
1132,CC(=O)c1cocn1,2.347
1133,N=C(N)c1cocn1,1.8054
1134,NC(=O)c1cc[nH]c1,5.2453
1135,NC(=O)c1c[nH]cn1,4.2402
1136,NC(=O)c1ccoc1,3.0276
1137,NC(=O)c1cocn1,2.7114
1138,CC(=O)n1cccc1,2.4727
1139,CC(=O)n1ccnc1,1.9881
1140,NC(=O)n1cccc1,3.1167
1141,NC(=O)n1ccnc1,3.0418
1142,CC(C)c1ccc[nH]1,1.8453
1143,CC(C)c1ccco1,0.4422
1144,CC(C)c1cnc[nH]1,3.7673
1145,CC(C)c1cnco1,2.1004
1146,CC(C)c1ncc[nH]1,3.3226
1147,CC(C)c1ncco1,1.2727
1148,CC(O)c1ccc[nH]1,0.7508
1149,CC(O)c1ccco1,1.4923
1150,CC(O)c1cnc[nH]1,2.4292
1151,CC(O)c1cnco1,1.8274
1152,CC(O)c1ncc[nH]1,4.1303
1153,CC(O)c1ncco1,2.6073
1154,CN(C)c1ccc[nH]1,1.7418
1155,CN(C)c1ccco1,1.2822
1156,CN(C)c1cnco1,3.0273
1157,CN(C)c1ncco1,1.8192
1158,CC(C)c1cc[nH]c1,1.7379
1159,CC(C)c1c[nH]cn1,3.261
1160,CC(C)c1ccoc1,0.8601
1161,CC(C)c1cocn1,1.1935
1162,CC(O)c1cc[nH]c1,2.5887
1163,CC(O)c1c[nH]cn1,4.7112
1164,CC(O)c1ccoc1,1.5424
1165,CC(O)c1cocn1,1.9596
1166,CN(C)c1cc[nH]c1,1.4141
1167,CN(C)c1c[nH]cn1,2.8167
1168,CN(C)c1ccoc1,1.498
1169,CN(C)c1cocn1,1.4041
1170,CC(C)n1cccc1,2.1702
1171,CC(C)n1ccnc1,4.1238
1172,Cc1cc2n(c1)CC2,1.859
1173,Cc1cn2c(n1)CC2,3.3798
1174,Nc1cc2n(c1)CC2,1.8907
1175,Nc1cn2c(n1)CC2,2.8831
1176,Oc1cc2n(c1)CC2,2.0333
1177,Oc1cn2c(n1)CC2,3.0015
1178,C#Cc1ccccc1,0.6398
1179,C#Cc1ccncc1,1.9174
1180,C#Cc1cccnc1,1.9198
1181,C#Cc1cnccn1,0.0375
1182,C#Cc1cncnc1,1.9572
1183,C#Cc1ccccn1,2.2261
1184,C#Cc1ncccn1,1.9999
1185,C#Cc1cnccn1,0.0381
1186,C#Cc1ccncn1,2.3272
1187,C#Cc1ncncn1,0.6692
1188,N#Cc1ccccc1,4.5511
1189,N#Cc1ccncc1,2.0541
1190,N#Cc1cccnc1,3.8666
1191,N#Cc1cnccn1,4.0331
1192,N#Cc1cncnc1,1.9964
1193,N#Cc1ccccn1,5.6205
1194,N#Cc1ncccn1,6.1189
1195,N#Cc1cnccn1,4.0324
1196,N#Cc1ccncn1,3.413
1197,N#Cc1ncncn1,3.5279
1198,O=Cc1ccccc1,3.2146
1199,O=Cc1ccncc1,1.6094
1200,O=Cc1cccnc1,3.7729
1201,O=Cc1cnccn1,2.7979
1202,O=Cc1cncnc1,1.601
1203,O=Cc1ccccn1,3.5652
1204,O=Cc1ncccn1,4.6347
1205,O=Cc1cnccn1,2.7982
1206,O=Cc1ccncn1,1.0809
1207,O=Cc1ncncn1,2.3623
1208,CN=c1cc[nH]cn1,5.4188
1209,CN=c1ccocc1,2.3222
1210,CN=c1ccocn1,2.475
1211,CN=c1nc[nH]cn1,6.1921
1212,CN=c1ncocn1,3.3437
1213,CN=c1ccnc[nH]1,2.4987
1214,CN=c1ncnc[nH]1,2.3294
1215,CN=c1cccco1,2.7414
1216,CN=c1nccco1,4.2826
1217,CN=c1cncco1,2.3612
1218,CN=c1ccnco1,0.8092
1219,CN=c1ncnco1,2.7971
1220,CCc1ccccc1,0.2938
1221,CCc1ccncc1,2.6002
1222,CCc1cccnc1,2.3221
1223,CCc1cnccn1,0.6077
1224,CCc1cncnc1,2.7312
1225,CCc1ccccn1,1.6998
1226,CCc1ncccn1,1.5542
1227,CCc1cnccn1,0.6077
1228,CCc1ccncn1,2.3519
1229,CCc1ncncn1,0.8764
1230,CNc1ccccc1,1.7721
1231,CNc1cccnc1,3.4201
1232,CNc1cnccn1,2.4235
1233,CNc1cncnc1,4.1711
1234,CNc1ccccn1,1.8443
1235,CNc1ncccn1,0.369
1236,CNc1cnccn1,2.4235
1237,CNc1ccncn1,4.0116
1238,CNc1ncncn1,2.8746
1239,COc1ccccc1,1.2422
1240,COc1ccncc1,3.1499
1241,COc1cccnc1,1.7944
1242,COc1cnccn1,1.6581
1243,COc1cncnc1,3.2164
1244,COc1ccccn1,0.6063
1245,COc1ncccn1,1.9838
1246,COc1cnccn1,1.6581
1247,COc1ccncn1,1.9388
1248,COc1ncncn1,1.8691
1249,OCc1ccccc1,1.5825
1250,OCc1ccncc1,3.7134
1251,OCc1cccnc1,2.6651
1252,OCc1cnccn1,1.8841
1253,OCc1cncnc1,3.7612
1254,OCc1ccccn1,0.774
1255,OCc1ncccn1,3.8485
1256,OCc1cnccn1,1.8841
1257,OCc1ccncn1,2.784
1258,OCc1ncncn1,1.9165
1259,N=c1[nH]ccn1C=O,5.1969
1260,N=c1occn1C=O,3.0952
1261,O=Cn1cc[nH]c1=O,4.3402
1262,O=Cn1ccoc1=O,5.9388
1263,Cc1[nH]ccc1C=O,5.6823
1264,Cc1occc1C=O,3.2307
1265,Cc1[nH]cnc1C=O,7.2298
1266,Cc1ocnc1C=O,4.9414
1267,Nc1[nH]ccc1C=O,5.925
1268,Nc1occc1C=O,4.3936
1269,Nc1[nH]cnc1C=O,7.6407
1270,Nc1ocnc1C=O,6.1718
1271,O=Cc1cc[nH]c1O,4.6838
1272,C#Cc1cc[nH]c1C,2.8531
1273,Cc1[nH]ccc1C#N,6.2934
1274,C#Cc1ccoc1C,0.3606
1275,Cc1occc1C#N,3.9776
1276,C#Cc1nc[nH]c1C,4.3564
1277,Cc1[nH]cnc1C#N,7.4378
1278,C#Cc1ncoc1C,2.2349
1279,Cc1ocnc1C#N,4.989
1280,C#Cc1cc[nH]c1N,2.775
1281,N#Cc1cc[nH]c1N,6.0434
1282,C#Cc1ccoc1N,1.5496
1283,N#Cc1ccoc1N,4.3617
1284,C#Cc1nc[nH]c1N,4.4709
1285,N#Cc1nc[nH]c1N,7.4156
1286,C#Cc1ncoc1N,3.3031
1287,N#Cc1ncoc1N,5.7351
1288,C#Cc1cc[nH]c1O,1.7098
1289,N#Cc1cc[nH]c1O,5.1043
1290,C#Cc1nc[nH]c1O,3.3737
1291,C#Cc1[nH]ccc1C,1.4455
1292,Cc1cc[nH]c1C#N,4.2888
1293,C#Cc1[nH]cnc1C,2.7202
1294,Cc1nc[nH]c1C#N,3.2803
1295,C#Cc1occc1C,1.2414
1296,Cc1ccoc1C#N,4.8304
1297,C#Cc1ocnc1C,0.9606
1298,Cc1ncoc1C#N,2.9367
1299,C#Cc1[nH]ccc1N,1.3853
1300,N#Cc1[nH]ccc1N,4.3809
1301,C#Cc1[nH]cnc1N,2.0785
1302,N#Cc1[nH]cnc1N,3.2303
1303,C#Cc1occc1N,2.2
1304,N#Cc1occc1N,5.3778
1305,C#Cc1ocnc1N,1.4214
1306,N#Cc1ocnc1N,3.7276
1307,C#Cc1[nH]ccc1O,2.0927
1308,N#Cc1[nH]ccc1O,3.7723
1309,C#Cc1[nH]cnc1O,2.4837
1310,N#Cc1[nH]cnc1O,4.686
